x,y,frame,particle
141.94117647058823,4.352941176470588,0,0
59.328125,114.765625,0,1
138.296875,129.234375,0,2
35.51219512195122,135.03658536585365,0,3
127.92517006802721,182.35827664399093,0,4
93.67272727272727,147.23636363636365,0,5
77.0625,145.22916666666666,0,6
86.2,156.0235294117647,0,7
47.45,154.975,0,8
77.21724137931035,169.40689655172415,0,9
83.43010752688173,213.13978494623655,0,10
99.11940298507463,209.23880597014926,0,11
366.4567901234568,215.2037037037037,0,12
155.71666666666667,107.71666666666667,0,13
104.37704918032787,230.98360655737704,0,14
276.1388888888889,253.18055555555554,0,15
257.96638655462186,254.2016806722689,0,16
267.4927536231884,272.7391304347826,0,17
439.88700564971754,292.3879472693032,0,18
153.28474114441417,315.008174386921,0,19
402.9936575052854,367.72093023255815,0,20
273.6487341772152,388.62025316455697,0,21
351.81274382314695,434.56176853055916,0,22
40.833333333333336,423.2083333333333,0,23
38.34516129032258,440.3,0,24
274.7194029850746,437.3850746268657,0,25
56.132075471698116,438.811320754717,0,26
156.68715083798884,250.91620111731842,0,27
59.51428571428571,98.1,0,28
106.98870056497175,188.36723163841808,0,29
201.27777777777777,90.94444444444444,0,30
208.33070866141733,5.6299212598425195,0,31
240.44806517311608,23.672097759674134,0,32
279.1463414634146,84.09756097560975,0,33
279.68333333333334,4.333333333333333,0,34
358.0829461366374,47.4352090862158,0,35
362.64367816091954,2.057471264367816,0,36
412.928,8.144,0,37
443.03333333333336,6.388888888888889,0,38
124.6470588235294,42.916955017301035,0,39
109.26190476190476,16.38095238095238,0,40
199.2,17.875,0,41
189.46511627906978,22.8953488372093,0,42
213.89583333333334,24.5625,0,43
448.1392405063291,34.68354430379747,0,44
260.4660194174757,7.271844660194175,0,45
248.2840909090909,46.64772727272727,0,46
467.4378698224852,52.30177514792899,0,47
130.49180327868854,85.1639344262295,0,48
473.23595505617976,78.73033707865169,0,49
181.9056603773585,74.69811320754717,0,50
93.98360655737704,70.70491803278688,0,51
276.6363636363636,64.68181818181819,0,52
105.64724409448819,117.71338582677166,0,53
457.1896551724138,58.46551724137931,0,54
230.22727272727272,59.696969696969695,0,55
71.64,46.24,0,56
199.33212996389892,54.24187725631769,0,57
135.6851851851852,67.33333333333333,0,58
108.51086956521739,197.1195652173913,1,29
186.82666666666665,97.85333333333334,1,59
142.69037656903765,117.13807531380753,1,60
31.035714285714285,126.875,1,3
46.74349442379182,147.8550185873606,1,8
72.53658536585365,145.9268292682927,1,6
70.3436018957346,167.84123222748815,1,9
121.00442477876106,191.23893805309734,1,4
87.95588235294117,171.63235294117646,1,61
96.93203883495146,188.19417475728156,1,62
78.97368421052632,213.76315789473685,1,10
405.9921875,364.1276041666667,1,20
98.0625,234.4296875,1,14
157.55882352941177,251.13970588235293,1,27
269.0475161987041,260.4168466522678,1,15
444.93223443223445,291.4835164835165,1,18
159.61428571428573,309.8615384615385,1,19
271.4089552238806,391.01194029850745,1,21
351.75,439.0483870967742,1,22
56.44871794871795,432.6923076923077,1,26
